ID;DNI;Ideconomico;Ingresos;GastosMensuales;Balance
4050;42480135;4149;509;224;285
4051;32393653;4150;1360;694;666
4052;32831749;4151;707;312;395
4053;32955470;4152;1113;446;667
4054;41806407;4153;1244;573;671
4055;46281918;4154;1326;531;795
4056;32955919;4155;506;208;298
4057;32738641;4156;874;411;463
4058;41028877;4157;1292;504;788
4059;72942036;4158;1081;519;562
4060;47973470;4159;648;331;317
4061;32542240;4160;844;347;497
4062;32785874;4161;725;290;435
4063;43115396;4162;548;264;284
4064;45246947;4163;1321;621;700
4065;32763413;4164;663;339;324
4066;45436398;4165;967;494;473
4067;47122917;4166;1405;562;843
4068;41087111;4167;786;315;471
4069;80333189;4168;954;430;524
4070;76979532;4169;1076;431;645
4071;70878385;4170;728;292;436
4072;74322175;4171;984;384;600
4073;44496270;4172;1265;557;708
4074;76195131;4173;916;413;503
4075;70334088;4174;1406;647;759
4076;74146562;4175;727;320;407
4077;42997977;4176;1217;487;730
4078;32864443;4177;620;317;303
4079;32952160;4178;1013;436;577
4080;33265913;4179;1092;437;655
4081;32887289;4180;986;454;532
4082;32774299;4181;1321;582;739
4083;32886817;4182;1206;495;711
4084;33265887;4183;750;338;412
4085;33575631;4184;581;239;342
4086;41066370;4185;511;251;260
4087;42258007;4186;537;269;268
4088;33264128;4187;1070;503;567
4089;32886875;4188;1241;484;757
4090;32887524;4189;1419;625;794
4091;32886899;4190;1168;491;677
4092;32931387;4191;1030;474;556
4093;40399110;4192;1314;592;722
4094;43140081;4193;722;361;361
4095;32886623;4194;574;247;327
4096;42999811;4195;1203;518;685
4097;95744449;4196;920;433;487
4098;32952169;4197;625;294;331
4099;32887069;4198;635;261;374
4100;49085751;4199;1290;581;709
4101;32886469;4200;1048;504;544
4102;24713015;4201;868;365;503
4103;32887373;4202;876;430;446
4104;43281981;4203;1232;616;616
4105;32941184;4204;664;266;398
4106;40034797;4205;964;386;578
4107;32887505;4206;702;316;386
4108;41349626;4207;725;334;391
4109;41331269;4208;1402;575;827
4110;41664338;4209;894;412;482
4111;44704459;4210;1176;471;705
4112;28104909;4211;641;250;391
4113;43341752;4212;770;393;377
4114;45632729;4213;1310;603;707
4115;40605471;4214;555;234;321
4116;16670281;4215;1159;499;660
4117;33338439;4216;1415;623;792
4118;33265844;4217;1006;433;573
4119;46136268;4218;1254;552;702
4120;3693663;4219;593;273;320
4121;42485684;4220;618;309;309
4122;32887587;4221;1059;509;550
4123;32993011;4222;683;301;382
4124;32887220;4223;977;411;566
4125;33262602;4224;1028;494;534
4126;46706748;4225;1334;574;760
4127;47381719;4226;1419;596;823
4128;47947039;4227;641;295;346
4129;32867631;4228;673;276;397
4130;46002167;4229;802;337;465
4131;32952006;4230;1217;585;632
4132;80200232;4231;1017;468;549
4133;32867724;4232;726;327;399
4134;47680368;4233;1018;398;620
4135;43750749;4234;1218;561;657
4136;33265835;4235;733;367;366
4137;47108914;4236;641;283;358
4138;44989921;4237;702;323;379
4139;46228978;4238;840;336;504
4140;48337494;4239;984;394;590
4141;18865968;4240;1044;481;563
4142;32952013;4241;1418;653;765
4143;41258870;4242;1437;662;775
4144;43541576;4243;687;344;343
4145;40691658;4244;950;437;513
4146;32887477;4245;679;326;353
4147;80239096;4246;943;387;556
4148;32887247;4247;847;399;448
4149;48346719;4248;946;455;491
4150;70187621;4249;1048;462;586
4151;45202446;4250;1342;524;818
4152;44873574;4251;833;334;499
4153;73313996;4252;919;432;487
4154;9943974;4253;1204;578;626
4155;32881570;4254;1383;609;774
4156;32988246;4255;997;399;598
4157;19680207;4256;945;378;567
4158;32971405;4257;998;390;608
4159;32904653;4258;1279;627;652
4160;32978152;4259;505;218;287
4161;32927433;4260;1280;628;652
4162;43985174;4261;1469;691;778
4163;32542073;4262;1072;494;578
4164;42562143;4263;962;472;490
4165;41704803;4264;1038;499;539
4166;40177317;4265;1293;634;659
4167;45307952;4266;1435;574;861
4168;70440423;4267;835;393;442
4169;44568382;4268;540;222;318
4170;32978153;4269;890;437;453
4171;33264765;4270;926;417;509
4172;62138080;4271;978;392;586
4173;10833044;4272;705;346;359
4174;45910135;4273;1298;572;726
4175;46561153;4274;1221;538;683
4176;32863473;4275;1288;619;669
4177;47103919;4276;844;338;506
4178;47176476;4277;584;257;327
4179;33264908;4278;1254;490;764
4180;32775689;4279;554;272;282
4181;44444147;4280;738;296;442
4182;40120301;4281;1283;604;679
4183;31139198;4282;851;366;485
4184;19424474;4283;983;472;511
4185;43327831;4284;740;370;370
4186;32960864;4285;1326;597;729
4187;32912181;4286;505;213;292
4188;47548463;4287;948;465;483
4189;44568918;4288;1008;404;604
4190;18872724;4289;644;265;379
4191;45600317;4290;1059;424;635
4192;40130531;4291;694;341;353
4193;45388603;4292;1014;477;537
4194;70936152;4293;845;347;498
4195;32865245;4294;802;353;449
4196;32991074;4295;1087;435;652
4197;32138850;4296;1407;620;787
4198;32791314;4297;994;458;536
4199;41674468;4298;1045;460;585
4200;32826033;4299;662;285;377
4201;32925990;4300;1161;523;638
4202;32778806;4301;1404;702;702
4203;32915384;4302;858;421;437
4204;32953498;4303;1123;483;640
4205;32988299;4304;1268;584;684
4206;32988078;4305;991;387;604
4207;41014375;4306;603;236;367
4208;40389064;4307;695;292;403
4209;32790428;4308;1237;495;742
4210;42517777;4309;643;258;385
4211;8936127;4310;869;383;486
4212;42449133;4311;1498;645;853
4213;32951081;4312;874;394;480
4214;32941675;4313;1403;674;729
4215;32841809;4314;1422;655;767
4216;40005673;4315;645;252;393
4217;32978878;4316;909;391;518
4218;32970479;4317;577;243;334
4219;43173757;4318;921;397;524
4220;32986282;4319;534;251;283
4221;40285029;4320;506;259;247
4222;41470365;4321;892;384;508
4223;45125136;4322;1092;481;611
4224;32983614;4323;720;346;374
4225;43399505;4324;1204;494;710
4226;32946406;4325;954;392;562
4227;32962099;4326;874;411;463
4228;43555168;4327;683;328;355
4229;44239357;4328;629;277;352
4230;40849358;4329;804;322;482
4231;42803284;4330;840;378;462
4232;40467001;4331;609;287;322
4233;32952945;4332;1121;561;560
4234;32845639;4333;598;270;328
4235;18176363;4334;1107;510;597
4236;72049504;4335;781;399;382
4237;40473934;4336;1204;482;722
4238;46895504;4337;1419;710;709
4239;32906885;4338;1153;542;611
4240;75410771;4339;832;400;432
4241;47450486;4340;1150;552;598
4242;32541574;4341;772;348;424
4243;43136183;4342;1486;729;757
4244;32842399;4343;775;388;387
4245;72778532;4344;587;235;352
4246;40511139;4345;537;264;273
4247;32971266;4346;593;303;290
4248;32853203;4347;1113;479;634
4249;32949871;4348;712;300;412
4250;80325608;4349;1017;438;579
4251;32886837;4350;751;316;435
4252;32932815;4351;1419;653;766
4253;32953738;4352;956;392;564
4254;32952833;4353;741;312;429
4255;32952657;4354;1464;659;805
4256;32804465;4355;1158;533;625
4257;32844600;4356;663;319;344
4258;32541135;4357;1139;524;615
4259;78215626;4358;1293;518;775
4260;32949282;4359;780;336;444
4261;45467878;4360;1409;564;845
4262;89703044;4361;1210;497;713
4263;81124069;4362;1032;496;536
4264;41256815;4363;837;352;485
4265;32771287;4364;1187;523;664
4266;45350824;4365;602;301;301
4267;42285098;4366;1015;467;548
4268;44295879;4367;1367;629;738
4269;33264903;4368;1367;602;765
4270;32928663;4369;1262;619;643
4271;32803582;4370;885;381;504
4272;32990222;4371;781;313;468
4273;32949870;4372;1445;723;722
4274;17436279;4373;737;295;442
4275;32982219;4374;512;221;291
4276;32888298;4375;593;273;320
4277;32958508;4376;1343;538;805
4278;42324287;4377;979;441;538
4279;32982994;4378;1085;521;564
4280;7035006;4379;885;372;513
4281;33264218;4380;1219;561;658
4282;36336645;4381;826;413;413
4283;48451731;4382;758;342;416
4284;49811021;4383;1379;566;813
4285;32847021;4384;734;338;396
4286;40588781;4385;1418;695;723
4287;40652570;4386;1073;451;622
4288;32859133;4387;579;261;318
4289;32938775;4388;538;243;295
4290;44392777;4389;534;257;277
4291;71724054;4390;1189;524;665
4292;32738938;4391;1236;594;642
4293;44781100;4392;1466;616;850
4294;32739120;4393;1357;543;814
4295;86650589;4394;832;375;457
4296;32856621;4395;1191;548;643
4297;43170082;4396;551;248;303
4298;59212128;4397;997;459;538
4299;40060989;4398;614;289;325
4300;32802471;4399;790;356;434
4301;32959535;4400;1165;560;605
4302;40012662;4401;819;377;442
4303;42756260;4402;1029;505;524
4304;46592242;4403;826;413;413
4305;41514156;4404;1490;760;730
4306;42159489;4405;914;430;484
4307;32837709;4406;1011;425;586
4308;32916744;4407;957;469;488
4309;32808631;4408;1456;641;815
4310;45998788;4409;637;313;324
4311;32875462;4410;1211;533;678
4312;44007482;4411;656;328;328
4313;32899538;4412;1336;535;801
4314;32969990;4413;1481;756;725
4315;32542435;4414;1448;638;810
4316;32913601;4415;638;300;338
4317;44685231;4416;557;240;317
4318;32784162;4417;1094;493;601
4319;43625210;4418;735;331;404
4320;32794195;4419;1117;570;547
4321;32860660;4420;827;406;421
4322;32960109;4421;968;494;474
4323;43248747;4422;562;281;281
4324;32845280;4423;1325;663;662
4325;71418084;4424;742;327;415
4326;32916138;4425;553;266;287
4327;32948710;4426;642;309;333
4328;32805519;4427;781;368;413
4329;32541119;4428;1357;570;787
4330;33264874;4429;1266;596;670
4331;32855052;4430;676;305;371
4332;45815422;4431;1148;471;677
4333;32978765;4432;1149;541;608
4334;17870434;4433;1494;583;911
4335;46045013;4434;1198;576;622
4336;44667627;4435;1067;502;565
4337;32905120;4436;639;320;319
4338;32542868;4437;979;490;489
4339;32938665;4438;607;262;345
4340;32832130;4439;915;357;558
4341;17854863;4440;807;380;427
4342;32966295;4441;1322;635;687
4343;32521660;4442;897;440;457
4344;46531815;4443;1199;528;671
4345;32974850;4444;1054;475;579
4346;32775899;4445;1097;527;570
4347;82193888;4446;658;277;381
4348;32951529;4447;649;306;343
4349;32930811;4448;919;414;505
4350;71910885;4449;586;288;298
4351;32940254;4450;662;279;383
4352;25851770;4451;1153;462;691
4353;32541347;4452;1462;702;760
4354;47357908;4453;599;276;323
4355;43328620;4454;1405;619;786
4356;41088655;4455;911;410;501
4357;80204824;4456;749;368;381
4358;42639764;4457;1369;671;698
4359;32931315;4458;594;238;356
4360;26673810;4459;1025;513;512
4361;32739495;4460;679;279;400
4362;48108649;4461;584;287;297
4363;40885589;4462;787;386;401
4364;32852239;4463;1302;508;794
4365;32872678;4464;555;222;333
4366;95182866;4465;1425;670;755
4367;32963375;4466;534;209;325
4368;32926516;4467;564;277;287
4369;46298307;4468;766;353;413
4370;32973694;4469;751;376;375
4371;24311641;4470;529;212;317
4372;80207230;4471;633;260;373
4373;48489755;4472;1451;726;725
4374;40079459;4473;733;323;410
4375;48108572;4474;1145;573;572
4376;32867826;4475;655;335;320
4377;72533458;4476;1410;691;719
4378;44791140;4477;967;484;483
4379;32795887;4478;917;386;531
4380;32917282;4479;556;245;311
4381;44158087;4480;629;271;358
4382;46092608;4481;692;284;408
4383;45074548;4482;1410;649;761
4384;41921853;4483;1216;523;693
4385;32885736;4484;1262;543;719
4386;46344058;4485;1326;624;702
4387;32971547;4486;1217;475;742
4388;43844659;4487;939;395;544
4389;43178002;4488;714;293;421
4390;32919959;4489;786;315;471
4391;47039620;4490;1249;550;699
4392;44781700;4491;511;205;306
4393;80206631;4492;847;365;482
4394;23154009;4493;797;351;446
4395;38501641;4494;981;462;519
4396;32779778;4495;796;343;453
4397;32986599;4496;507;249;258
4398;16273600;4497;871;401;470
4399;32862706;4498;1065;544;521
4400;32910482;4499;577;231;346
4401;32790222;4500;809;397;412
4402;32814001;4501;1014;396;618
4403;32773525;4502;687;323;364
4404;45018634;4503;844;338;506
4405;41298047;4504;1177;565;612
4406;10749869;4505;1190;500;690
4407;32913114;4506;847;432;415
4408;32944671;4507;1451;595;856
4409;40553207;4508;1353;569;784
4410;32857273;4509;1413;608;805
4411;40923491;4510;618;266;352
4412;32855817;4511;1498;675;823
4413;32839825;4512;1205;470;735
4414;17927030;4513;1450;595;855
4415;43853775;4514;645;258;387
4416;45019821;4515;655;269;386
4417;32913335;4516;1024;482;542
4418;41190204;4517;1097;560;537
4419;32732643;4518;646;272;374
4420;32939101;4519;1302;573;729
4421;46270948;4520;1381;581;800
4422;32866446;4521;1232;555;677
4423;45904872;4522;1472;663;809
4424;32827419;4523;754;377;377
4425;80387588;4524;891;419;472
4426;32837142;4525;1100;550;550
4427;44237906;4526;880;432;448
4428;32917069;4527;1023;440;583
4429;93580185;4528;529;233;296
4430;26674696;4529;1500;690;810
4431;32823292;4530;1450;653;797
4432;92853854;4531;581;279;302
4433;4826820;4532;1073;451;622
4434;32739257;4533;576;288;288
4435;32944506;4534;780;390;390
4436;32767713;4535;1498;749;749
4437;32977383;4536;1489;745;744
4438;32534489;4537;1217;487;730
4439;32977184;4538;1095;471;624
4440;33240396;4539;1340;563;777
4441;32817050;4540;1182;544;638
4442;26195216;4541;541;239;302
4443;32964301;4542;925;417;508
4444;18011014;4543;990;495;495
4445;33265306;4544;1428;700;728
4446;40326033;4545;1439;605;834
4447;99002709;4546;861;422;439
4448;32543066;4547;715;358;357
4449;32937356;4548;1023;481;542
4450;47069357;4549;991;397;594
4451;32979106;4550;1196;598;598
4452;32925169;4551;626;288;338
4453;32888202;4552;1169;538;631
4454;32951191;4553;1120;504;616
4455;10346912;4554;880;414;466
4456;40365158;4555;1488;744;744
4457;10134252;4556;1287;515;772
4458;32976716;4557;1330;665;665
4459;32820057;4558;1479;651;828
4460;18202320;4559;1117;548;569
4461;46650400;4560;1081;530;551
4462;32964060;4561;702;274;428
4463;32541452;4562;899;414;485
4464;46374857;4563;1452;697;755
4465;17869506;4564;1334;654;680
4466;32979339;4565;1203;506;697
4467;32960625;4566;1139;547;592
4468;40143833;4567;1210;545;665
4469;32982730;4568;869;383;486
4470;40148217;4569;973;448;525
4471;31362102;4570;964;482;482
4472;51126238;4571;766;338;428
4473;70012892;4572;1435;574;861
4474;32866266;4573;1200;552;648
4475;32991261;4574;794;334;460
4476;18275551;4575;1035;508;527
4477;32139473;4576;824;347;477
4478;31626754;4577;2709;1192;1517
4479;59880516;4578;1785;750;1035
4480;32949739;4579;2284;1051;1233
4481;42384168;4580;1575;772;803
4482;70012893;4581;2835;1191;1644
4483;41615530;4582;2994;1318;1676
4484;40591274;4583;2985;1254;1731
4485;40203683;4584;2230;982;1248
4486;47581567;4585;1583;792;791
4487;32804733;4586;2631;1290;1341
4488;42087275;4587;2715;1385;1330
4489;74311980;4588;2356;943;1413
4490;45725873;4589;2515;1258;1257
4491;32832214;4590;1582;665;917
4492;32964751;4591;2098;840;1258
4493;32931022;4592;2477;1090;1387
4494;76915800;4593;1983;893;1090
4495;32768540;4594;2364;1088;1276
4496;32924150;4595;2355;966;1389
4497;72017234;4596;1570;660;910
4498;32858162;4597;2586;1138;1448
4499;41515925;4598;2484;1242;1242
4500;41220014;4599;1597;687;910
4501;47487629;4600;1752;789;963
4502;42484750;4601;2922;1169;1753
4503;43770394;4602;1998;860;1138
4504;32980293;4603;2007;984;1023
4505;32982125;4604;2622;1076;1546
4506;47013829;4605;2299;920;1379
4507;32542791;4606;2591;1244;1347
4508;80194963;4607;1629;668;961
4509;32821069;4608;2438;1171;1267
4510;32138779;4609;2190;1117;1073
4511;32798904;4610;1621;746;875
4512;45602506;4611;2111;972;1139
4513;80586424;4612;2825;1159;1666
4514;32888631;4613;2699;1323;1376
4515;43769990;4614;2232;1027;1205
4516;32810795;4615;2659;1277;1382
4517;32909587;4616;1608;724;884
4518;45010943;4617;1922;961;961
4519;32869144;4618;2860;1144;1716
4520;47039911;4619;1946;798;1148
4521;32909114;4620;1802;703;1099
4522;32956467;4621;2200;946;1254
4523;32932867;4622;2655;1089;1566
4524;32844832;4623;1897;892;1005
4525;46816558;4624;796;391;405
4526;43799144;4625;665;320;345
4527;80202347;4626;692;346;346
4528;80242965;4627;875;420;455
4529;80193750;4628;965;425;540
4530;80365612;4629;1304;574;730
4531;32986333;4630;1419;653;766
4532;61817571;4631;1071;504;567
4533;44379361;4632;1190;560;630
4534;45574658;4633;501;201;300
4535;32930184;4634;1136;557;579
4536;70179492;4635;834;384;450
4537;32960754;4636;858;438;420
4538;32801133;4637;902;442;460
4539;32971954;4638;1171;457;714
4540;44980730;4639;508;224;284
4541;42170293;4640;1383;637;746
4542;46666288;4641;792;381;411
4543;7232341;4642;1124;506;618
4544;73677119;4643;1250;525;725
4545;80132264;4644;1248;575;673
4546;32878004;4645;1270;623;647
4547;32877781;4646;817;327;490
4548;32878301;4647;1476;753;723
4549;32823459;4648;759;388;371
4550;32830968;4649;1117;525;592
4551;32933304;4650;866;442;424
4552;32767766;4651;656;269;387
4553;32977265;4652;908;427;481
4554;32933594;4653;1254;640;614
4555;32850131;4654;1334;667;667
4556;33265212;4655;1243;585;658
4557;32973904;4656;919;451;468
4558;9028010;4657;526;258;268
4559;32926578;4658;855;377;478
4560;44001478;4659;1034;486;548
4561;32857222;4660;613;264;349
4562;32978179;4661;1076;495;581
4563;32938004;4662;583;298;285
4564;43097508;4663;1360;558;802
4565;47276200;4664;851;383;468
4566;227921;4665;939;414;525
4567;32857251;4666;1023;440;583
4568;32771293;4667;1436;661;775
4569;32907175;4668;730;292;438
4570;85090801;4669;1453;611;842
4571;33264334;4670;1217;512;705
4572;40470251;4671;1218;512;706
4573;32826635;4672;1447;666;781
4574;32408146;4673;1025;421;604
4575;44993079;4674;1032;424;608
4576;43462135;4675;1466;660;806
4577;46115109;4676;1116;536;580
4578;40928278;4677;1220;525;695
4579;32784656;4678;1384;665;719
4580;15611754;4679;1258;541;717
4581;32121460;4680;1071;450;621
4582;32952559;4681;1205;482;723
4583;32829316;4682;948;446;502
4584;32739386;4683;1476;709;767
4585;32739839;4684;1211;606;605
4586;42038842;4685;1273;599;674
4587;32848150;4686;943;444;499
4588;32798179;4687;503;257;246
4589;32932860;4688;958;489;469
4590;32846694;4689;587;247;340
4591;32764857;4690;1405;562;843
4592;32966022;4691;1237;607;630
4593;32125026;4692;678;312;366
